fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,density,pH,sulphates,alcohol,Bound_sulfur_dioxide
9.0,0.46,0.31,1.33500106673234,0.093,2.995732273553991,0.99815,3.32,0.63,9.5,4.382026634673881
7.5,0.57,0.02,1.2809338454620645,0.077,2.4849066497880004,0.99557,3.36,0.62,10.8,3.2188758248682006
7.0,0.54,0.0,1.1314021114911006,0.079,3.6888794541139363,0.9956,3.39,0.84,11.4,2.833213344056216
9.1,0.5,0.3,1.0647107369924282,0.065,2.1972245773362196,0.99774,3.32,0.71,10.5,2.302585092994046
7.5,0.755,0.0,1.0647107369924282,0.084,1.9459101490553132,0.99672,3.34,0.49,9.7,1.9459101490553132
6.6,0.57,0.02,1.1314021114911006,0.115,1.9459101490553132,0.99654,3.38,0.69,9.5,2.3978952727983707
7.0,0.64,0.02,1.1314021114911006,0.067,2.302585092994046,0.997,3.47,0.67,9.4,2.70805020110221
11.1,0.31,0.53,1.1631508098056809,0.06,1.3862943611198906,0.99572,3.02,0.83,10.9,2.0794415416798357
8.2,0.56,0.23,1.4816045409242156,0.078,2.70805020110221,0.9976,3.28,0.62,9.4,4.51085950651685
5.6,0.5,0.09,1.1939224684724346,0.049,2.8903717578961645,0.9937,3.63,0.63,13.0,4.418840607796598
8.2,0.34,0.38,1.252762968495368,0.08,2.5649493574615367,0.9978,3.3,0.47,9.0,3.828641396489095
7.3,0.55,0.01,1.0296194171811583,0.093,2.302585092994046,0.99514,3.35,0.58,11.0,1.9459101490553132
8.1,0.38,0.28,1.1314021114911006,0.066,2.639057329615259,0.9968,3.23,0.73,9.7,2.8903717578961645
6.8,0.77,0.0,1.0296194171811583,0.066,3.5553480614894135,0.9976,3.62,0.68,9.9,2.9444389791664403
8.1,0.33,0.44,0.9162907318741551,0.042,1.9459101490553132,0.99542,3.35,0.61,10.7,1.9459101490553132
7.3,0.32,0.23,1.1939224684724346,0.066,3.58351893845611,0.99588,3.43,0.62,10.1,3.58351893845611
8.2,0.51,0.24,1.0986122886681096,0.079,2.833213344056216,0.99764,3.34,0.64,9.5,4.2626798770413155
9.8,0.3,0.39,0.9932517730102834,0.062,1.3862943611198906,0.9948,3.14,0.57,11.5,1.9459101490553132
8.7,0.765,0.22,1.1939224684724346,0.064,2.302585092994046,0.9963,3.1,0.55,9.4,3.5263605246161616
6.4,0.42,0.09,1.1939224684724346,0.054,3.5553480614894135,0.99724,3.41,0.68,10.4,3.4339872044851463
7.7,0.705,0.1,1.2809338454620645,0.084,2.302585092994046,0.9976,3.39,0.49,9.7,2.8903717578961645
11.9,0.57,0.5,1.2809338454620645,0.082,1.9459101490553132,1.0006,3.12,0.78,10.7,3.295836866004329
8.2,0.915,0.27,1.1314021114911006,0.088,2.0794415416798357,0.9962,3.26,0.47,10.0,2.833213344056216
7.1,0.67,0.0,1.1939224684724346,0.083,2.9444389791664403,0.99768,3.44,0.54,9.4,2.302585092994046
7.4,0.49,0.27,1.1314021114911006,0.071,2.70805020110221,0.99388,3.35,0.63,12.0,2.4849066497880004
6.7,0.75,0.12,1.0986122886681096,0.086,2.5649493574615367,0.9958,3.38,0.52,10.1,4.23410650459726
9.1,0.765,0.04,0.9555114450274365,0.078,1.6094379124341003,0.998,3.29,0.54,9.7,2.3978952727983707
6.9,0.55,0.15,1.1631508098056809,0.076,2.995732273553991,0.9961,3.41,0.59,10.1,3.091042453358316
9.9,0.57,0.25,1.0986122886681096,0.104,2.5649493574615367,0.9963,3.04,0.9,10.1,4.356708826689592
9.0,0.785,0.24,0.9932517730102834,0.078,2.3978952727983707,0.99692,3.29,0.67,10.0,2.4849066497880004
7.5,0.6,0.03,1.0296194171811583,0.095,3.258096538021482,0.995,3.35,0.54,10.1,4.31748811353631
9.1,0.52,0.33,0.832909122935104,0.07,2.302585092994046,0.9978,3.24,0.6,9.3,3.091042453358316
9.0,0.38,0.41,1.2237754316221157,0.103,1.9459101490553132,0.99604,3.13,0.58,11.9,1.6094379124341003
8.4,0.34,0.42,1.1314021114911006,0.072,3.1780538303479458,0.99392,3.11,0.78,12.4,2.639057329615259
7.0,0.22,0.3,1.0296194171811583,0.065,2.833213344056216,0.99672,3.61,0.82,10.0,1.6094379124341003
8.4,0.29,0.4,0.9932517730102834,0.067,2.1972245773362196,0.99603,3.39,0.6,10.5,2.5649493574615367
10.0,0.26,0.54,1.0647107369924282,0.083,3.7612001156935624,0.99451,2.98,0.63,11.8,3.4965075614664802
9.1,0.3,0.34,1.0986122886681096,0.064,2.5649493574615367,0.99516,3.26,0.84,11.7,2.639057329615259
6.1,0.705,0.1,1.33500106673234,0.081,2.639057329615259,0.99631,3.6,0.66,10.2,2.772588722239781
7.8,0.53,0.04,0.9932517730102834,0.076,2.8903717578961645,0.9964,3.33,0.56,10.0,2.70805020110221
7.1,0.46,0.14,1.33500106673234,0.076,2.772588722239781,0.99624,3.36,0.49,10.7,3.1354942159291497
7.7,0.715,0.01,1.1314021114911006,0.064,3.4657359027997265,0.99371,3.41,0.57,11.8,2.5649493574615367
7.9,0.19,0.42,0.9555114450274365,0.057,2.9444389791664403,0.994,3.29,0.69,11.2,2.5649493574615367
9.9,0.44,0.46,1.1631508098056809,0.091,2.3978952727983707,0.99638,3.18,0.69,11.9,3.4657359027997265
7.9,0.72,0.01,1.0647107369924282,0.076,2.0794415416798357,0.99668,3.39,0.54,9.6,3.258096538021482
6.3,0.36,0.19,1.4350845252893227,0.075,2.772588722239781,0.9956,3.56,0.52,12.7,3.2188758248682006
8.9,0.565,0.34,1.3862943611198906,0.093,2.833213344056216,0.9998,3.38,0.61,9.5,4.574710978503383
7.5,0.52,0.16,1.0647107369924282,0.085,2.5649493574615367,0.9968,3.38,0.62,9.5,3.1780538303479458
7.0,0.59,0.0,0.9932517730102834,0.052,1.3862943611198906,0.996,3.41,0.47,10.3,1.791759469228055
7.9,0.54,0.34,1.252762968495368,0.076,2.1972245773362196,0.99235,3.2,0.72,13.1,2.302585092994046
7.1,0.755,0.15,1.0296194171811583,0.107,3.044522437723423,0.99593,3.19,0.5,9.5,4.174387269895637
8.4,0.62,0.09,1.1631508098056809,0.084,2.4849066497880004,0.9964,3.15,0.66,9.8,4.584967478670572
6.3,0.39,0.16,0.8754687373538999,0.08,2.4849066497880004,0.9955,3.34,0.56,9.3,2.5649493574615367
7.2,0.66,0.03,1.1939224684724346,0.078,2.833213344056216,0.99743,3.53,0.57,9.7,4.2626798770413155
9.0,0.46,0.23,1.33500106673234,0.092,3.367295829986474,0.9983,3.1,0.56,9.2,4.343805421853684
7.7,0.18,0.34,1.308332819650179,0.066,2.772588722239781,0.9947,3.37,0.78,11.8,3.784189633918261
7.9,0.33,0.41,0.9162907318741551,0.056,1.9459101490553132,0.99396,3.29,0.71,11.0,3.4011973816621555
7.8,0.56,0.19,1.1314021114911006,0.081,2.772588722239781,0.9962,3.33,0.54,9.5,4.51085950651685
9.3,0.36,0.39,0.9162907318741551,0.08,3.7376696182833684,0.99652,3.47,0.73,10.9,2.70805020110221
10.4,0.28,0.54,1.308332819650179,0.105,1.791759469228055,0.9988,3.25,0.63,9.5,2.70805020110221
7.2,0.37,0.32,1.0986122886681096,0.062,2.772588722239781,0.9947,3.23,0.73,11.3,2.639057329615259
7.0,0.69,0.0,1.0647107369924282,0.114,1.3862943611198906,0.99636,3.35,0.6,9.7,2.0794415416798357
9.4,0.33,0.59,1.33500106673234,0.079,2.302585092994046,0.9976,3.12,0.54,12.0,3.091042453358316
8.2,0.6,0.17,1.1939224684724346,0.072,2.4849066497880004,0.9963,3.2,0.45,9.3,4.143134726391533
5.6,0.605,0.05,1.2237754316221157,0.073,2.995732273553991,0.99258,3.56,0.55,12.9,1.9459101490553132
6.8,0.775,0.0,1.3862943611198906,0.102,2.1972245773362196,0.9965,3.45,0.56,10.7,2.772588722239781
9.5,0.37,0.52,1.0986122886681096,0.088,2.5649493574615367,0.99613,3.29,0.58,11.1,3.6888794541139363
5.8,0.68,0.02,1.0296194171811583,0.087,3.091042453358316,0.9944,3.54,0.52,10.0,4.304065093204169
7.5,0.53,0.06,1.2809338454620645,0.086,3.044522437723423,0.9965,3.38,0.59,10.7,3.2188758248682006
7.9,0.33,0.23,0.9932517730102834,0.077,2.9444389791664403,0.99625,3.29,0.65,9.3,3.332204510175204
6.0,0.51,0.0,1.1314021114911006,0.064,3.713572066704308,0.995,3.54,0.93,10.7,2.70805020110221
11.2,0.4,0.5,1.0986122886681096,0.099,2.995732273553991,0.99783,3.1,0.58,10.4,3.4657359027997265
8.1,0.73,0.0,1.252762968495368,0.081,2.5649493574615367,0.99798,3.38,0.46,9.6,2.5649493574615367
7.7,0.965,0.1,1.1314021114911006,0.112,2.4849066497880004,0.9963,3.26,0.5,9.5,2.4849066497880004
7.5,0.64,0.0,1.2237754316221157,0.077,2.9444389791664403,0.9965,3.32,0.6,10.0,2.4849066497880004
7.0,0.57,0.02,1.0986122886681096,0.072,2.8903717578961645,0.99575,3.36,0.61,10.2,2.302585092994046
10.2,0.34,0.48,1.1314021114911006,0.052,1.791759469228055,0.99458,3.2,0.69,12.1,1.6094379124341003
10.2,0.29,0.49,1.2809338454620645,0.059,1.791759469228055,0.9976,3.05,0.74,10.5,2.1972245773362196
7.9,0.885,0.03,1.0296194171811583,0.058,1.6094379124341003,0.9972,3.36,0.33,9.1,1.6094379124341003
6.9,0.74,0.03,1.1939224684724346,0.054,2.0794415416798357,0.99508,3.45,0.63,11.5,2.302585092994046
7.7,0.935,0.43,1.1631508098056809,0.114,3.1354942159291497,0.997,3.25,0.73,9.2,4.532599493153256
7.2,0.34,0.24,1.0986122886681096,0.071,3.4339872044851463,0.99576,3.44,0.58,10.1,3.1354942159291497
8.9,0.745,0.18,1.252762968495368,0.077,2.772588722239781,0.99739,3.2,0.47,9.7,3.5263605246161616
10.8,0.26,0.45,1.4586150226995167,0.06,3.044522437723423,0.9972,3.13,0.54,9.6,3.4011973816621555
6.8,0.64,0.03,1.1939224684724346,0.075,2.70805020110221,0.99545,3.36,0.58,10.4,2.8903717578961645
6.2,0.56,0.09,0.9932517730102834,0.053,3.2188758248682006,0.99402,3.54,0.6,11.3,2.1972245773362196
7.5,0.49,0.19,1.0647107369924282,0.076,2.3978952727983707,0.9957,3.39,0.54,9.7,3.5553480614894135
10.1,0.45,0.23,1.0647107369924282,0.082,2.3978952727983707,0.99774,3.22,0.65,9.3,2.1972245773362196
6.9,0.54,0.04,1.3862943611198906,0.077,2.0794415416798357,0.9987,3.69,0.91,9.4,3.044522437723423
7.2,0.67,0.0,1.1631508098056809,0.068,2.3978952727983707,0.9956,3.42,0.72,11.1,2.70805020110221
7.1,0.59,0.02,1.1939224684724346,0.082,3.2188758248682006,0.99744,3.55,0.53,9.7,4.2626798770413155
9.2,0.92,0.24,1.2809338454620645,0.087,2.5649493574615367,0.9998,3.48,0.54,9.8,4.406719247264253
9.5,0.78,0.22,1.0647107369924282,0.077,1.9459101490553132,0.9988,3.26,0.56,10.6,3.295836866004329
8.0,0.38,0.06,1.0296194171811583,0.078,2.5649493574615367,0.99625,3.37,0.52,9.9,3.6375861597263857
7.8,0.58,0.13,1.1314021114911006,0.102,2.8903717578961645,0.9944,3.24,0.53,11.2,2.995732273553991
7.0,0.65,0.02,1.1314021114911006,0.066,2.1972245773362196,0.9972,3.47,0.67,9.5,2.8903717578961645
7.0,0.38,0.49,1.252762968495368,0.097,3.5263605246161616,0.9962,3.39,0.77,11.4,3.970291913552122
8.9,0.43,0.45,1.0647107369924282,0.052,1.9459101490553132,0.9948,3.35,0.7,12.5,2.3978952727983707
9.0,0.43,0.34,1.252762968495368,0.08,3.295836866004329,0.9987,3.38,0.62,9.5,4.110873864173311
7.8,0.56,0.19,1.0986122886681096,0.081,2.8903717578961645,0.9962,3.32,0.54,9.5,4.5217885770490405
7.7,0.69,0.05,1.308332819650179,0.075,2.772588722239781,0.9974,3.26,0.61,9.1,2.5649493574615367
6.0,0.42,0.19,1.0986122886681096,0.075,3.1354942159291497,0.99522,3.39,0.78,10.0,3.258096538021482
8.6,0.315,0.4,1.1631508098056809,0.079,1.3862943611198906,0.99512,3.27,0.67,11.9,1.3862943611198906
8.4,0.59,0.29,1.2809338454620645,0.109,3.4657359027997265,0.99801,3.15,0.5,9.1,4.48863636973214
7.3,0.44,0.2,0.9555114450274365,0.049,3.2188758248682006,0.9935,3.38,0.57,11.7,3.713572066704308
8.3,0.675,0.26,1.1314021114911006,0.084,2.4849066497880004,0.9976,3.31,0.53,9.2,3.4965075614664802
